TRUE	Turdus merula
TRUE	Erithacus rubecula
TRUE	Certhia brachydactyla
TRUE	Apus apus
TRUE	Fringilla coelebs
TRUE	Columba palumbus
TRUE	Alopochen aegyptiaca
TRUE	Turdus philomelos
TRUE	Cuculus canorus
TRUE	Sylvia atricapilla
TRUE	Muscicapa striata
TRUE	Motacilla cinerea
TRUE	Carduelis carduelis
TRUE	Picus viridis
TRUE	Parus major
FALSE	Ixobrychus minutus
TRUE	Poecile palustris
FALSE	Emberiza cirlus
TRUE	Strix aluco
TRUE	Phoenicurus ochruros
TRUE	Turdus viscivorus
TRUE	Falco tinnunculus
FALSE	Tadorna tadorna
TRUE	Aegithalos caudatus
TRUE	Sitta europaea
TRUE	Coccothraustes coccothraustes
FALSE	Tyto alba
TRUE	Dendrocopos major
FALSE	Merops apiaster
TRUE	Motacilla alba
FALSE	Corvus frugilegus
TRUE	Ardea cinerea
TRUE	Dendrocoptes medius
TRUE	Passer domesticus
FALSE	Corvus cornix
FALSE	Scolopax rusticola
TRUE	Sturnus vulgaris
TRUE	Milvus milvus
TRUE	Asio otus
FALSE	Phasianus colchicus
TRUE	Serinus serinus
TRUE	Alcedo atthis
FALSE	Coturnix coturnix
TRUE	Cyanistes caeruleus
FALSE	Ichthyaetus melanocephalus
TRUE	Luscinia megarhynchos
FALSE	Ciconia ciconia
FALSE	Lullula arborea
FALSE	Upupa epops
TRUE	Buteo buteo
TRUE	Chloris chloris
FALSE	Columba oenas
TRUE	Dryocopus martius
TRUE	Ficedula hypoleuca
FALSE	Grus grus
FALSE	Luscinia svecica
FALSE 	Numenius arquata
TRUE	Phylloscopus sibilatrix
TRUE	Regulus ignicapilla
FALSE	Tringa ochropus
FALSE	Alauda arvensis
FALSE	Anas crecca
TRUE	Certhia familiaris
FALSE	Columba livia
TRUE	Corvus corone
TRUE	Cygnus olor
FALSE	Emberiza calandra
TRUE	Emberiza citrinella
FALSE	Fringilla montifringilla
TRUE	Garrulus glandarius
FALSE	Gavia stellata
FALSE	Hydroprogne caspia
FALSE	Larus michahellis
TRUE	Mergus merganser
FALSE	Morus bassanus
TRUE	Phoenicurus phoenicurus
FALSE	Pluvialis squatarola
FALSE	Rallus aquaticus
FALSE	Spatula clypeata
FALSE	Streptopelia turtur
FALSE	Turdus iliacus
